vehicle_model,battery_capacity_(kwh),charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(â°c),vehicle_age_(years),charger_type,location_type,charging_duration_minutes,hour_of_day,time_of_day,Estimated Energy Consumed (kWh),Charging Cost Per Hour (USD),Temperature (°F),Temperature Category
Tesla Model 3,100.0,Station_106,Chicago,2024-01-18 18:00:00,2024-01-18 20:18:00,64.9822057096429,3.73475866785241,38.4992363105879,24.8177820683726,Thursday,67.1098436219344,66.7103220915632,133.724244147124,1.17418540199257,2.0,Level 1,Parking,138.0,18,Evening,88.54824351435215,6.645083196940143,34.11353372358663,Chilly
Hyundai Kona,85.0,Station_85,Los Angeles,2024-01-18 19:00:00,2024-01-18 21:16:00,37.2870187573632,1.90471801483481,29.1488262275084,10.4206811327973,Thursday,29.0856419156554,78.1298443122661,46.646749394879,6.23331395362194,2.0,Level 2,Residential,136.0,19,Evening,66.07067278235237,5.470983658282379,43.21996511651949,Chilly
Hyundai Kona,100.0,Station_214,San Francisco,2024-01-18 20:00:00,2024-01-18 22:54:00,72.0948405013228,2.02281824344833,7.42416971551388,7.96452851384604,Thursday,32.5068592645131,89.8446482352999,255.117451617531,-3.31159916998991,3.0,Level 1,Commercial,174.0,20,Evening,21.53009217499025,3.9373426355245758,26.03912149401816,Below Freezing
BMW i3,62.0,Station_121,New York,2024-01-18 21:00:00,2024-01-18 23:22:00,65.7513333534697,0.876245229883001,42.5141325469307,20.2436354541536,Thursday,18.3206791247135,81.1535697741473,80.8272973065993,18.9595558182669,1.0,Level 2,Public,142.0,21,Evening,100.61678036106933,23.102705457074606,66.12720047288042,Mild
Nissan Leaf,3.97659649885695,Station_132,Los Angeles,2024-01-18 22:00:00,2024-01-19 00:07:00,42.865611132148,2.19351472601717,33.8846199688722,6.19057920961113,Thursday,87.8944763518565,67.7784177480529,65.3404101575473,-5.56034462915453,2.0,DC Fast Charger,Mall,127.0,22,Evening,71.7224456007795,2.8222191244877344,21.991379667521848,Below Freezing
Tesla Model 3,62.0,Station_338,Houston,2024-01-18 23:00:00,2024-01-19 01:50:00,33.398178755307,2.45500697597893,14.4209292244349,15.4131207260988,Thursday,23.3441392296668,68.1393011493498,23.1068827187794,27.2833418578024,2.0,DC Fast Charger,Highway,170.0,23,Evening,40.85929946923222,6.278239075044926,81.11001534404433,Hot
BMW i3,62.0,Station_197,San Francisco,2024-01-19 00:00:00,2024-01-19 02:51:00,46.5117702649118,2.8093466210082,10.4812238310961,15.9119775595642,Friday,70.9813618029957,94.3777650473177,223.26017562434,38.4520272207074,5.0,Level 2,Institutional,171.0,0,Night,29.871487918623888,5.663942441482644,101.21364899727332,Sweltering
Chevy Bolt,50.0,Station_19,Houston,2024-01-19 01:00:00,2024-01-19 03:48:00,74.5404848593123,3.59107987291466,16.9358689353656,28.3746874305843,Friday,51.8149112933008,76.0763919277185,31.4384172018445,10.7468010454582,2.0,Level 2,Parking,168.0,1,Night,47.42043301902368,7.901435900826762,51.34424188182476,Cool
BMW i3,100.0,Station_130,San Francisco,2024-01-19 02:00:00,2024-01-19 02:57:00,53.8382720557713,0.948192984739081,25.6059777916705,39.9075072032648,Friday,65.2204287529696,88.6589489129327,207.67198392828,4.71993335127976,5.0,Level 2,Residential,57.0,2,Night,24.325678902086974,42.087958723135195,40.49588003230357,Chilly
BMW i3,1.53280652984506,Station_12,Los Angeles,2024-01-19 03:00:00,2024-01-19 04:11:00,42.4661871700686,1.3835663186345,25.603799331857402,5.16175792619023,Friday,31.2110722966434,95.2110127563528,51.9185110937121,32.4735030076181,4.0,Level 2,Commercial,71.0,3,Night,30.297829209364593,3.7307629252528978,90.45230541371258,Sweltering
Nissan Leaf,75.0,Station_81,New York,2024-01-19 04:00:00,2024-01-19 06:08:00,42.691405379616896,2.66235347915611,30.7235039038709,23.5602603712635,Friday,44.9114607543873,51.9688265218917,249.80802694822,39.0731055739557,6.0,DC Fast Charger,Public,128.0,4,Night,65.54347499492458,8.849411077724897,102.33159003312025,Sweltering
BMW i3,62.0,Station_354,San Francisco,2024-01-19 06:00:00,2024-01-19 08:32:00,5.61487408482216,2.45960154644358,18.5611652913538,54.8929825257945,Friday,42.5268327972647,64.3974684816318,127.334841134759,5.26403565155846,7.0,DC Fast Charger,Highway,152.0,6,Morning,47.02161873809629,22.317835425484304,41.475264172805225,Chilly
Tesla Model 3,50.0,Station_262,Chicago,2024-01-19 07:00:00,2024-01-19 08:33:00,26.4682231574902,1.37729593014549,15.863349570407,18.3432314979986,Friday,25.363981311683,14.9899463205808,79.4307681294808,14.9389623994759,5.0,DC Fast Charger,Institutional,93.0,7,Morning,24.58819183413085,13.318293546442792,58.89013231905662,Cool
Tesla Model 3,50.0,Station_392,Los Angeles,2024-01-19 08:00:00,2024-01-19 09:00:00,6.87388552840344,1.49447552471889,42.835828033155,23.7109535029863,Friday,60.6434338780578,55.023328965218,122.642915556231,38.7057458869266,5.0,Level 2,Parking,60.0,8,Morning,42.835828033155,15.865735578002402,101.67034259646788,Sweltering
Hyundai Kona,67.5420207547089,Station_125,New York,2024-01-19 09:00:00,2024-01-19 10:50:00,21.5809155270081,1.2655236873891,32.631930630337,29.8779443780251,Friday,14.5424591405045,87.1111191893399,124.119368168177,-5.86157332390555,4.69034702929344,DC Fast Charger,Residential,110.0,9,Morning,59.825206155617835,23.609154594068674,21.44916801697001,Below Freezing
Chevy Bolt,75.0,Station_307,Los Angeles,2024-01-19 10:00:00,2024-01-19 13:50:00,7.56958420951282,3.27187747187611,40.8404012769205,36.5443653195451,Friday,55.7497803607483,53.4948028705435,299.563934192711,26.733927457809,0.739410754983409,Level 2,Commercial,230.0,10,Morning,156.55487156152859,11.169234066271555,80.1210694240562,Hot
Chevy Bolt,100.0,Station_267,Chicago,2024-01-19 11:00:00,2024-01-19 11:39:00,49.5455465707554,0.674939502771431,27.007663464458,5.38494403746609,Friday,48.4447483440604,92.4969655377873,60.5871958955663,36.8108249109874,7.0,DC Fast Charger,Public,39.0,11,Morning,17.5549812518977,7.978409939490098,98.25948483977731,Sweltering
Hyundai Kona,85.0,Station_447,New York,2024-01-19 12:00:00,2024-01-19 12:37:00,72.8301077387714,1.60784852569289,45.3791691986627,5.70870164482232,Friday,81.6252204057091,52.321356120303,152.257515285449,31.7822968878935,0.91050431727977,Level 2,Mall,37.0,12,Afternoon,27.983821005842,3.5505220508021416,89.2081343982083,Hot
BMW i3,100.0,Station_441,Chicago,2024-01-19 13:00:00,2024-01-19 15:58:00,71.1255882715154,0.823473851586125,14.1671291413882,11.3485795460948,Friday,78.3625895668629,91.2500014507782,50.6198671254858,-1.71447564641868,5.0,Level 2,Highway,178.0,13,Afternoon,42.029149786118325,13.781347791719021,28.913943836446375,Below Freezing
Chevy Bolt,100.0,Station_383,Los Angeles,2024-01-19 14:00:00,2024-01-19 17:54:00,36.2444170838149,0.697323669516933,12.8308814260125,9.7421349279604,Friday,83.7072447843937,52.5883690471032,125.233687987817,-7.50141357785854,6.0,Level 1,Institutional,234.0,14,Afternoon,50.04043756144875,13.97075039014409,18.49745555985463,Below Freezing
Tesla Model 3,127.280274036681,Station_140,San Francisco,2024-01-19 15:00:00,2024-01-19 16:28:00,53.3992432552504,3.43051450670469,49.7697656384587,15.3199709445082,Friday,51.0554843755969,50.984696108941,215.464062321761,31.6193416774852,6.0,Level 1,Parking,88.0,15,Afternoon,72.99565626973943,4.465793954395598,88.91481501947337,Hot
Tesla Model 3,107.431954545764,Station_329,Los Angeles,2024-01-19 16:00:00,2024-01-19 19:27:00,5.74644480942985,0.581029560353715,7.00763773656254,20.6525858962742,Friday,60.7113111913921,67.3038644789923,140.00446081941,16.9761710763138,3.0,Level 2,Residential,207.0,16,Afternoon,24.176350191140763,35.54481097949899,62.55710793736484,Mild
Nissan Leaf,62.0,Station_2,Los Angeles,2024-01-19 17:00:00,2024-01-19 20:46:00,9.73703961231044,3.0703071753687,3.64528225860278,39.6624865203968,Friday,75.7809842090968,97.1633594418661,157.877059458619,13.5202212962282,4.0,Level 1,Commercial,226.0,17,Afternoon,13.730563174070472,12.91808417040028,56.33639833321076,Cool
Chevy Bolt,85.0,Station_8,Los Angeles,2024-01-19 18:00:00,2024-01-19 21:47:00,39.4621831148307,1.64540980809336,40.9983753418737,21.6727573036209,Friday,72.9940591470546,64.4504022170475,53.9357496870585,-1.26085287678474,2.0,DC Fast Charger,Public,227.0,18,Evening,155.11052004342216,13.171647085739991,29.730464821787468,Below Freezing
BMW i3,85.0,Station_250,Houston,2024-01-19 19:00:00,2024-01-19 19:59:00,63.8306087463652,2.45865252017776,38.1390694715899,6.75990046240674,Friday,11.0835459139521,74.4052795934412,295.987302076394,13.9191598818895,2.04474428208433,Level 2,Mall,59.0,19,Evening,37.503418313730066,2.7494330357500054,57.0544877874011,Cool
Hyundai Kona,85.0,Station_139,Chicago,2024-01-19 20:00:00,2024-01-19 22:54:00,72.9480247631945,3.75795284389118,14.7901193005367,10.5217202993914,Friday,38.584757552644,78.1430003742386,14.8917233256789,34.4222035879401,2.0,Level 2,Highway,174.0,20,Evening,42.891345971556426,2.7998542654666907,93.95996645829219,Sweltering
Hyundai Kona,62.0,Station_124,Chicago,2024-01-19 21:00:00,2024-01-20 00:52:00,21.0978472178321,3.46806245786746,37.2627551855357,25.5517095163491,Friday,66.1999658575261,78.6973089860876,197.848684779527,-3.52520798686236,1.0,Level 2,Institutional,232.0,21,Evening,144.0826533840714,7.367718957420696,25.654625623647753,Below Freezing
BMW i3,62.0,Station_309,Chicago,2024-01-19 22:00:00,2024-01-19 22:49:00,58.7914423257815,2.47172276830537,34.2417657132142,19.2159418085032,Friday,63.0481628036135,97.7190613489558,29.9759929234147,-4.11951940401188,7.0,Level 1,Parking,49.0,22,Evening,27.964108665791596,7.774311122148128,24.584865072778616,Below Freezing
Nissan Leaf,62.0,Station_228,Houston,2024-01-19 23:00:00,2024-01-20 00:17:00,65.1839276854977,2.40833711154666,38.5777053275598,33.1864628316339,Friday,17.7297175629674,82.7913616963421,254.216612357502,17.1492010704661,1.0,Level 1,Residential,77.0,23,Evening,49.50805517036841,13.779824540560767,62.86856192683898,Mild
Hyundai Kona,85.0,Station_10,San Francisco,2024-01-20 00:00:00,2024-01-20 03:50:00,72.5499563081471,0.359917240927605,35.112702584459,32.0699294854501,Saturday,61.8488327101033,64.3678685381427,44.4173451533186,9.6879735645313,0.0,DC Fast Charger,Commercial,230.0,0,Night,134.59869324042617,89.10362116245706,49.43835241615634,Cool
Chevy Bolt,100.0,Station_469,Los Angeles,2024-01-20 01:00:00,2024-01-20 03:39:00,57.5569000579786,3.34150378018422,13.0362831361364,14.2581093488397,Saturday,55.2843324868842,93.5837387791783,249.41857849199,24.2483718193102,2.0,Level 1,Public,159.0,1,Night,34.54615031076146,4.2669738796625385,75.64706927475837,Hot
Nissan Leaf,52.3322482558272,Station_212,San Francisco,2024-01-20 02:00:00,2024-01-20 03:06:00,67.4143364230668,3.04386524333282,48.6302149112428,11.126090103631,Saturday,93.2463542433065,69.2263358513266,206.548213479251,32.355743365128,6.23892343070506,Level 1,Mall,66.0,2,Night,53.49323640236709,3.655250549609978,90.24033805723039,Sweltering
Chevy Bolt,75.0,Station_112,Houston,2024-01-20 03:00:00,2024-01-20 05:38:00,21.0305196545841,2.84441668585701,8.33299251821205,8.84845866167629,Saturday,16.0049851062116,70.4098916045716,157.676429150275,35.8005773593522,2.08175946533122,DC Fast Charger,Highway,158.0,3,Night,21.943546964625064,3.1108166063265403,96.44103924683395,Sweltering
Tesla Model 3,62.0,Station_8,Chicago,2024-01-20 04:00:00,2024-01-20 06:41:00,16.4721402954307,1.77171531712695,22.1144568142467,24.1097559286818,Saturday,90.6993996916752,91.817802361356,141.288788542322,39.911736178054,0.0,Level 2,Institutional,161.0,4,Night,59.340459118228644,13.608143303619837,103.8411251204972,Sweltering
Nissan Leaf,50.0,Station_292,Los Angeles,2024-01-20 05:00:00,2024-01-20 07:09:00,78.3068781267066,2.40015746017166,11.811002501678,29.7631429871462,Saturday,18.9364897786377,51.58666808369,20.6224744854801,4.69096997857364,1.0,Level 2,Parking,129.0,5,Night,25.3936553786077,12.400496001215492,40.443745961432555,Chilly
Hyundai Kona,85.0,Station_477,New York,2024-01-20 06:00:00,2024-01-20 07:23:00,38.5996591001651,3.91141472158362,31.4713599523241,22.3098668588349,Saturday,52.9003473923826,72.1759940237914,116.302537625187,2.03733962078266,6.0,DC Fast Charger,Residential,83.0,6,Morning,43.53538126738167,5.703784550312853,35.667211317408785,Chilly
Nissan Leaf,85.0,Station_362,New York,2024-01-20 07:00:00,2024-01-20 09:31:00,26.5665092315693,1.06555625615323,43.3759164320632,32.6269663387131,Saturday,13.3542013571606,65.4326238367456,32.8406620543353,37.6654431633608,7.0,Level 1,Commercial,151.0,7,Morning,109.16272302069238,30.619656306556617,99.79779769404944,Sweltering
Nissan Leaf,100.0,Station_460,San Francisco,2024-01-20 08:00:00,2024-01-20 08:54:00,23.0223153620659,2.64563739765335,6.99903282202387,5.05609691214773,Saturday,62.4209009840607,91.3832583526243,230.796840983033,4.61996568119378,6.0,DC Fast Charger,Public,54.0,8,Morning,6.299129539821483,1.9111072880329065,40.3159382261488,Chilly
Nissan Leaf,85.0,Station_253,Chicago,2024-01-20 09:00:00,2024-01-20 11:40:00,62.0496006517704,1.17771698883074,31.3749679240795,35.3447894315354,Saturday,88.1320444526774,58.3569180889128,205.229616253925,11.0341562053201,5.0,DC Fast Charger,Mall,160.0,9,Morning,83.66658113087865,30.01127585552314,51.86148116957618,Cool
Nissan Leaf,85.0,Station_14,New York,2024-01-20 10:00:00,2024-01-20 10:38:00,58.0910521427401,2.64940304061856,7.0696532772416,30.9334570271829,Saturday,42.0363046945395,99.2108507282386,39.4042422018901,-6.2488619963562,4.0,Level 2,Highway,38.0,10,Morning,4.477447075586347,11.675632794609015,20.752048406558842,Below Freezing
Chevy Bolt,75.0,Station_240,San Francisco,2024-01-20 11:00:00,2024-01-20 14:53:00,63.2971681879305,0.833544583984381,30.6866947974869,5.54112711466135,Saturday,37.2669819480237,70.7476865836059,152.257515285449,7.95765956517205,4.0,Level 1,Institutional,233.0,11,Morning,119.16666479690747,6.64766734872718,46.323787217309686,Cool
Tesla Model 3,39.2974225345291,Station_438,Houston,2024-01-20 12:00:00,2024-01-20 15:51:00,21.0022301024728,1.86343597469133,26.2327228750375,33.5817828153306,Saturday,32.2755592044346,58.8683385443199,216.68646031633,37.1995585715773,7.0,Level 2,Parking,231.0,12,Afternoon,100.99598306889438,18.021430986322603,98.95920542883914,Sweltering
BMW i3,62.0,Station_242,San Francisco,2024-01-20 13:00:00,2024-01-20 14:03:00,36.3229254401527,2.00541395762691,19.4135297066762,32.6201960806905,Saturday,22.3202298825839,89.4089516250028,254.269483754404,-1.52478637129479,1.08711072770542,Level 2,Residential,63.0,13,Afternoon,20.384206192010012,16.26606614391541,29.255384531669378,Below Freezing
Nissan Leaf,129.52415942251,Station_469,San Francisco,2024-01-20 14:00:00,2024-01-20 15:12:00,65.4508782866363,3.9192599587906,47.4435191653886,11.0575872624559,Saturday,17.5659588966653,99.9408172627621,117.859933548296,10.8377027413305,0.0,DC Fast Charger,Commercial,72.0,14,Afternoon,56.93222299846632,2.821345707792253,51.5078649343949,Cool
Hyundai Kona,85.0,Station_342,San Francisco,2024-01-20 15:00:00,2024-01-20 16:43:00,46.9233391469813,2.21933571582851,38.701990532438,16.9610062207873,Saturday,48.0560017004393,81.1606839100471,129.325159212747,11.7963310970821,6.0,Level 2,Public,103.0,15,Afternoon,66.43841708068524,7.64237969939375,53.23339597474778,Cool
Nissan Leaf,62.0,Station_149,Los Angeles,2024-01-20 16:00:00,2024-01-20 18:03:00,45.3550663051117,1.46427806976198,25.603799331857402,34.7536339738016,Saturday,86.2403324167776,85.207535399759,191.278474645025,29.7359876632354,6.0,Level 2,Mall,123.0,16,Afternoon,52.48778863030767,23.734312963828543,85.52477779382372,Hot
Hyundai Kona,75.0,Station_236,San Francisco,2024-01-20 17:00:00,2024-01-20 17:51:00,44.7294486755879,1.35471565615782,36.4736318775364,23.6847863752335,Saturday,84.8417028371522,62.8495781878904,174.431461910951,12.8076436738132,0.0,Level 2,Highway,51.0,17,Afternoon,31.002587095905938,17.483215955743187,55.05375861286376,Cool
Chevy Bolt,100.0,Station_306,San Francisco,2024-01-20 18:00:00,2024-01-20 19:39:00,57.8596699943971,3.10477585483257,40.1749928108334,36.9437703519155,Saturday,43.7260989896508,96.3553730372793,129.612775587901,-7.46238544382611,5.0,Level 1,Institutional,99.0,18,Evening,66.28873813787511,11.899013674179628,18.567706201113,Below Freezing
Hyundai Kona,85.0,Station_478,Los Angeles,2024-01-20 19:00:00,2024-01-20 21:39:00,25.8925964904244,2.57470304764636,23.4353021769256,36.6468472623718,Saturday,36.5791092717292,44.0863726837139,75.8740070176399,-6.69870362402761,6.0,Level 1,Parking,159.0,19,Evening,62.103550768852834,14.233426761921987,19.942333476750303,Below Freezing
BMW i3,50.0,Station_167,Los Angeles,2024-01-20 20:00:00,2024-01-20 22:03:00,65.8986118014282,2.15519915586948,39.4593587589431,10.0776426392953,Saturday,73.7900299816144,95.2886288860187,161.196070093812,26.1536686747404,3.0,Level 2,Residential,123.0,20,Evening,80.89168545583334,4.675968163707655,79.07660361453271,Hot
Tesla Model 3,75.0,Station_20,Houston,2024-01-20 21:00:00,2024-01-21 00:43:00,34.8020178837979,0.852049798088183,16.5967301752261,28.3279787479587,Saturday,64.5243258514762,57.7982009609147,152.257515285449,14.2242941467743,2.0,DC Fast Charger,Commercial,223.0,21,Evening,61.68451381792367,33.24685811970217,57.60372946419374,Cool
Hyundai Kona,3.83851807399859,Station_216,Chicago,2024-01-20 22:00:00,2024-01-20 23:01:00,18.8694514079613,3.98545960600695,44.0108481875635,13.0084051724788,Saturday,58.0478705817336,66.3278909083655,185.646663648559,-9.97026209786713,5.0,DC Fast Charger,Public,61.0,22,Evening,44.74436232402289,3.263966131502705,14.053528223839166,Below Freezing
Hyundai Kona,78.8432042092526,Station_343,New York,2024-01-20 23:00:00,2024-01-21 01:15:00,77.3467141712763,1.81652424480305,7.85189464136765,37.6090100878043,Saturday,63.6212275771028,82.1149061684685,152.257515285449,-5.39018110783314,7.0,Level 2,Mall,135.0,23,Evening,17.666762943077213,20.70383051335597,22.297674005900348,Below Freezing
Tesla Model 3,100.0,Station_135,New York,2024-01-21 00:00:00,2024-01-21 02:53:00,31.7311032004743,2.64898293412186,68.5426018729707,16.748990451797,Sunday,39.6071996572137,85.4266263446581,107.682395019037,-9.30311606449407,1.0,Level 1,Highway,173.0,0,Night,197.6311687337322,6.322800436367968,15.254391083910672,Below Freezing
BMW i3,100.0,Station_393,San Francisco,2024-01-21 01:00:00,2024-01-21 04:53:00,41.2706755063749,3.49091275607351,6.79236338765085,27.6093237368518,Sunday,10.868444328559,72.7700328581957,244.031782875292,-8.03742044248451,1.0,DC Fast Charger,Institutional,233.0,1,Night,26.377011155377467,7.9089125584181215,17.53264320352788,Below Freezing
Nissan Leaf,75.0,Station_129,Houston,2024-01-21 02:00:00,2024-01-21 02:30:00,41.9505747733252,1.02099881382479,39.2570047043068,21.5976981507365,Sunday,89.0781018235742,96.1638419925874,44.2258218811588,11.0507748854801,7.0,DC Fast Charger,Parking,30.0,2,Night,19.6285023521534,21.153499747789915,51.89139479386418,Cool
Hyundai Kona,85.0,Station_410,San Francisco,2024-01-21 03:00:00,2024-01-21 04:41:00,46.4120620228259,0.851404001814604,28.1553223765059,32.5927054724409,Sunday,19.4639112032577,67.7721293588098,87.223988231046,-6.86000038385545,5.0,Level 1,Residential,101.0,3,Night,47.39479266711827,38.281127881682266,19.65199930906019,Below Freezing
